"","Otu000153","Otu000653","Otu000813","Otu000460","Otu000620","Otu000397","Otu000115","Otu000400","Otu001119","Otu000359","Otu000315","Otu000485","Otu000169","Otu000334","Otu000186","Otu000121","Otu001568","Otu000211","Otu000413","Otu000374","Otu000124","Otu000393","Otu000358","Otu000013","Otu001109","Otu000284","Otu000095","Otu000060","Otu000108","Otu000306","Otu000375","Otu000079","Otu000046","Otu000713","Otu000038","Otu000294","Otu000684","Otu000084","Otu001914","Otu000331","Otu001212","Otu000042","Otu000454","Otu000283","Otu001205","Otu000117","Otu000984","Otu000165","Otu000183","Otu000012","Otu000242","Otu001485","Otu000507","Otu000394","Otu000391","Otu000639","Otu000035","Otu000201","Otu000378","Otu000402","Otu001169","Otu001023","Otu001162","Otu001004","Otu000071","Otu000717","Otu000589","Otu000800","Otu000103","Otu001098","Otu000588","Otu000288","Otu001209","Otu000846","Otu000099","Otu001438","Otu000853","Otu000785","Otu000349","Otu000640","Otu000100","Otu000175","Otu000185","Otu005596","Otu000790","Otu000252","Otu001350","Otu000385","Otu000407","Otu002730","Otu000303","Otu000821","Otu000632","Otu000039","Otu000150","Otu000179","Otu000952","Otu000226~Otu000645~Otu001204"
"48",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,-0.0384782618249686,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,-0.0166956544983599,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,-0.0256151762726636,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,-0.0320559917513389,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,0.11667362450057,0.103925852466976,-0.00454455045485613,-0.0226138862162924,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,0.0646928480335449,-0.00283567301988228,-0.00598424851732163,0.0541957669527411,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,0.0339343750717164,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,0.228999006365976,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"49",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,0.173020568939441,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,0.0506634867997574,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,0.0393377064892863,-0.00488645173567009,0.0799705198665436,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,-0.0256151762726636,-0.00288013285973797,0.0775650475355572,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.0582166286978356,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.100506160961309,-0.00551050593067243,0.442514901135426,0.0897425302884404,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,0.110069534302133,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"50",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,0.101579976138156,0.0535257527218823,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,-0.0166956544983599,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,0.0721843440909011,-0.0256151762726636,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,-0.0320559917513389,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,0.119168211927252,-0.0226138862162924,-0.00551050593067243,-0.00790533475231676,0.0897425302884404,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,0.0541957669527411,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,0.0339343750717164,0.148453949559767,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"51",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,0.0704782058603322,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,0.0997636232358673,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,0.0393377064892863,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,0.0425991518447527,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.0130803184732484,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.0389461373725081,-0.00551050593067243,-0.00790533475231676,0.0897425302884404,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,0.0541957669527411,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,0.0395512589767703,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,0.0354203776181293,0.407904359466175,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,0.0339343750717164,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"52",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,0.0704782058603322,-0.00405687024462137,-0.00545945861076383,0.101579976138156,0.0535257527218823,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,-0.0384782618249686,-0.00354566831760279,0.114017878640614,-0.00993642824218181,0.0549322258080283,-0.0141911418928696,0.0639044402309202,0.0568092668372603,-0.0160863398585577,-0.0148443966682988,0.151404428464579,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,0.238632949288749,-0.0256151762726636,-0.00288013285973797,0.0775650475355572,-0.00578125082578767,0.0674091925939239,-0.00455108517741662,-0.00844852575527689,0.21151475205122,0.0130803184732484,0.0729303320287014,-0.00673903180630324,-0.00522976581103981,0.360990188625699,-0.00442237670072132,-0.00454455045485613,0.0389461373725081,-0.00551050593067243,0.0821787124252317,-0.0191036079326878,0.242103871628308,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,0.0541957669527411,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,0.0873844046626899,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,0.0339343750717164,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"53",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,-0.0166956544983599,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,0.0425991518447527,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.0130803184732484,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.100506160961309,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,0.0553283335172509,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"54",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,0.0392985467802549,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,-0.0166956544983599,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,-0.0256151762726636,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,0.413977762008472,-0.012334553575339,-0.0320559917513389,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,-0.0226138862162924,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"55",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,0.163056990384478,-0.0148443966682988,0.0393377064892863,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,0.0955211214051062,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,0.0425991518447527,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.0130803184732484,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.0389461373725081,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,0.10056071752194,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"56",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,-0.0384782618249686,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,0.0438149127467557,-0.0166956544983599,-0.00488645173567009,0.0799705198665436,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,-0.0256151762726636,0.766900831470014,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.103352938922423,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.0389461373725081,-0.00551050593067243,0.0821787124252317,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,0.0541957669527411,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,0.0395512589767703,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,0.118564910885617,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,0.10749439010249,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"57",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,0.0535257527218823,-0.0217129229141829,-0.00688730643834467,0.319467782272161,0.0498325030192221,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,0.0549322258080283,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,-0.0166956544983599,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,0.110813479962169,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,-0.0320559917513389,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,-0.0226138862162924,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,0.0339343750717164,-0.00865714176698594,-0.00566140566809304,0.0898598386927371,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"58",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,0.121716070654936,-0.00405687024462137,-0.00545945861076383,0.101579976138156,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,0.0393377064892863,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,0.110813479962169,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.0130803184732484,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.0389461373725081,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,0.0395512589767703,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"59",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,-0.0217129229141829,-0.00688730643834467,-0.0100884562822796,0.00567712059712676,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,0.0392985467802549,-0.0130321094328408,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,-0.0166956544983599,0.135958333586641,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,-0.0256151762726636,-0.00288013285973797,-0.0110290627031894,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,0.0760367317974728,-0.012334553575339,-0.0320559917513389,-0.0133881768941553,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,0.0389461373725081,-0.00551050593067243,-0.00790533475231676,-0.0191036079326878,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,-0.00598424851732163,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,-0.0165436494264313,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,0.0339343750717164,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
"60",-0.00616115062751568,-0.00769855030700731,-0.00630115844844613,-0.00557593463215833,-0.00343330982848275,-0.01040100034323,-0.00678124175523322,-0.01650270702254,-0.0081461445478765,-0.00563651146821225,-0.0102841857676684,-0.0105813978997556,-0.00723385262202706,-0.0057395314022542,-0.0119047619047616,-0.0319975237288746,-0.00405687024462137,-0.00545945861076383,-0.00686052126423238,-0.0127056079693359,0.0506634867997574,-0.00688730643834467,-0.0100884562822796,-0.0384782618249686,-0.00354566831760279,-0.0171294465563366,-0.00993642824218181,-0.015901433786535,-0.0141911418928696,0.140840989894681,-0.0110847349926355,-0.0160863398585577,-0.0148443966682988,0.0953710674769324,-0.00488645173567009,-0.00672318529851628,-0.0046192769991088,-0.00734777856962175,-0.00407312379627434,-0.00204290198504929,-0.0110399585080227,0.0425991518447527,-0.00288013285973797,0.0775650475355572,-0.00578125082578767,-0.0127619345202087,-0.00455108517741662,-0.00844852575527689,-0.012334553575339,0.0582166286978356,0.504522876642985,-0.00673903180630324,-0.00522976581103981,-0.00548465756199422,-0.00442237670072132,-0.00454455045485613,-0.0226138862162924,0.102495410310532,-0.00790533475231676,0.0353194611778763,-0.00976639821855014,-0.0109622725784747,-0.00283567301988228,0.106795819693741,-0.0210334846247199,-0.00858780675592841,-0.0115531755714101,-0.00578382400713346,-0.00782852320501523,-0.0066935693807145,-0.0121663718962571,-0.00265307645264659,-0.00444017229669339,-0.00787073674572103,-0.0195344632751075,-0.00582000602662344,-0.00492782777976638,-0.00659993898178449,-0.00334174469412766,-0.00781159946331982,-0.0195937269222865,-0.00691415247065286,0.139348431707251,-0.00527008216364446,-0.00476877832632668,-0.0140546481293958,-0.00409839507535464,-0.0211247103095457,-0.00865714176698594,-0.00566140566809304,-0.00930980310781123,-0.0029473824035447,-0.00749794823628843,-0.016393580301405,-0.0140102261609962,-0.00831180781107339,-0.00473892404636147,-0.00360556239795997
